id,seller_id,material,qty_kg,density_gcm,rate_g
645,302,Plastic,1065.7,1.33,172.953
646,439,Graphite,95.3,2.279,820.58
647,477,Silver,1014.9,2.866,159.703
648,15,Fiber,1080.3,1.272,1914.699
649,31,Sapphire,1237.6,1.91,617.337
650,156,Graphite,432.1,2.926,2461.643
651,110,Brass,1354.1,0.639,1818.805
652,91,Pearl,436.7,1.488,1332.212
653,226,Chrome,170.0,0.846,327.152
654,472,Aluminum,1121.5,1.76,853.163
655,410,Gold,302.7,0.979,371.463
656,56,Bronze,281.6,2.344,77.819
657,93,Iron,1387.8,0.088,765.613
658,330,Glass,1112.8,3.135,477.015
659,456,Zinc,901.6,3.372,154.146
660,495,Diamond,705.1,0.311,583.431
661,75,Stone,114.4,3.122,1125.977
662,199,Wood,1279.6,1.113,901.8
663,344,Wood,122.1,1.842,1380.561
664,122,Clay,10.2,2.374,832.994
665,85,Fabric,489.2,0.837,1721.502
666,262,Amethyst,383.5,1.775,1992.331
667,15,Graphite,961.7,0.93,1721.456
668,207,Stainless,891.9,2.692,764.467
669,181,Gold,713.5,2.663,245.315
670,50,Aluminum,214.1,0.48,2457.954
671,308,Opal,1212.7,2.747,691.433
672,386,Bronze,552.3,0.638,1360.053
673,418,Titanium,395.5,0.053,1820.405
674,43,Sapphire,710.6,2.518,185.807
675,114,Opal,1221.7,0.186,1882.247
676,224,Diamond,1247.9,1.785,989.939
677,317,Stone,61.7,2.781,647.99
678,324,Topaz,882.7,1.314,2483.689
679,365,Graphite,1136.5,2.034,606.085
680,398,Paper,1380.3,1.26,75.428
681,9,Metal,479.0,1.475,1790.917
682,337,Silver,1268.2,2.881,698.212
683,436,Plastic,1152.3,3.11,356.565
684,238,Clay,326.2,3.27,81.715
685,261,Leather,36.7,3.422,1020.011
686,250,Emerald,713.8,2.561,282.626
687,424,Metal,968.4,1.17,603.108
688,244,Amethyst,435.6,3.468,139.638
689,147,Pearl,883.1,0.922,15.317
690,437,Concrete,704.8,0.286,1462.781
691,247,Platinum,567.8,0.118,1665.458
692,454,Glass,215.9,0.286,2474.978
693,113,Iron,486.2,2.289,777.991
694,476,Rubber,302.8,2.401,895.634
695,355,Leather,393.1,1.009,2325.508
696,426,Copper,117.6,2.647,285.267
697,353,Ceramic,673.9,3.138,376.86
698,50,Rubber,588.7,2.824,1414.723
699,190,Iron,453.0,0.73,1089.954
700,321,Steel,951.5,1.314,85.392
701,55,Bronze,104.4,2.973,2259.538
702,175,Graphite,1327.0,1.146,2084.12
703,324,Ceramic,816.4,3.02,1009.885
704,382,Emerald,650.9,2.397,1739.478
705,85,Stainless,235.0,1.962,139.304
706,121,Emerald,11.1,0.636,2415.348
707,71,Wood,1101.0,0.282,288.492
708,158,Clay,220.0,0.761,1794.554
709,148,Rubber,732.7,2.534,228.638
710,381,Titanium,1310.2,0.266,1717.965
711,147,Carbon,691.7,2.524,440.014
712,145,Emerald,45.0,2.879,1277.795
713,350,Sapphire,250.6,0.218,1070.207
714,6,Topaz,1278.9,0.808,311.512
715,217,Graphite,150.9,0.912,2347.477
716,238,Iron,291.5,2.491,968.763
717,432,Opal,534.1,1.67,151.886
718,212,Wood,991.9,0.143,2314.451
719,461,Concrete,961.8,3.024,1906.589
720,189,Ceramic,423.2,3.188,2196.122
721,199,Gold,133.1,0.802,952.294
722,266,Leather,925.5,0.466,558.61
723,204,Fiber,441.3,0.539,1595.901
724,240,Brass,835.9,1.55,770.672
725,406,Steel,1067.1,0.789,611.181
726,442,Chrome,1350.7,1.954,1334.663
727,485,Fabric,656.9,0.377,756.852
728,102,Glass,1118.9,2.517,426.228
729,66,Metal,390.2,0.782,415.47
730,49,Quartz,317.5,1.364,1330.877
731,310,Silver,965.2,1.921,1930.784
732,90,Copper,1028.5,1.591,2090.429
733,207,Steel,796.9,1.823,2311.74
734,85,Iron,539.4,0.332,474.773
735,152,Gold,770.5,0.472,1720.529
736,255,Diamond,1271.2,0.269,47.438
737,424,Clay,796.5,3.059,424.938
738,38,Titanium,431.0,0.602,1039.639
739,277,Steel,1146.9,1.763,853.413
740,310,Steel,259.0,1.354,774.62
741,342,Amethyst,504.3,0.819,1235.073
742,170,Paper,605.2,0.802,330.182
743,144,Iron,1166.0,0.252,939.555
744,130,Zinc,326.9,2.879,1112.482
745,219,Fiber,1059.0,1.858,1352.827
746,228,Opal,639.0,0.163,1950.035
747,249,Steel,552.5,1.099,42.488
748,247,Opal,512.1,1.066,2184.95
749,494,Paper,346.1,2.225,867.323
750,386,Silver,1059.9,1.303,2198.552
751,60,Opal,279.1,1.65,334.11
752,238,Nickel,1261.1,0.3,2084.924
753,159,Graphite,334.1,1.08,383.601
754,338,Bronze,549.6,0.347,323.33
755,3,Titanium,149.6,0.356,1544.393
756,433,Bronze,777.0,2.146,119.453
757,287,Silver,416.6,1.121,1729.916
758,222,Zinc,933.2,0.947,730.467
759,183,Metal,813.7,0.988,626.986
760,7,Plastic,1407.1,3.405,293.476
761,465,Stone,677.5,1.975,1652.383
762,459,Titanium,491.7,3.467,2240.075
763,387,Nickel,1243.5,2.739,90.845
764,46,Iron,497.4,1.569,2215.534
765,278,Iron,779.8,1.21,1104.766
766,65,Carbon,166.2,2.149,633.273
767,463,Wood,808.8,3.027,1644.722
768,248,Platinum,1378.7,2.239,1786.283
769,465,Opal,1075.0,0.944,1749.769
770,259,Sapphire,1048.6,3.039,1328.342
771,102,Plastic,303.9,0.807,2433.049
772,88,Pearl,423.6,0.49,619.664
773,414,Quartz,610.8,1.691,146.807
774,363,Paper,1274.5,1.192,1525.019
775,9,Bronze,1388.9,2.526,1386.917
776,374,Bronze,190.7,1.692,946.016
777,12,Pearl,1391.6,2.202,1271.982
778,475,Titanium,1121.7,0.372,358.512
779,307,Opal,1113.8,1.324,1251.714
780,452,Plastic,745.0,1.453,2058.144
781,252,Copper,893.9,0.73,2248.102
782,138,Rubber,743.5,0.166,831.049
783,86,Amethyst,910.4,1.168,2188.655
784,100,Plastic,58.7,2.427,1368.721
785,236,Aluminum,626.0,3.149,1981.01
786,203,Metal,265.6,2.802,1149.326
787,344,Rubber,40.5,2.541,478.215
788,120,Concrete,423.2,1.468,1636.496
789,73,Wood,166.3,1.536,1781.621
790,263,Silver,884.9,0.324,1369.716
791,173,Paper,407.9,0.153,753.911
792,227,Chrome,177.7,2.061,674.61
793,48,Zinc,1.4,0.977,1475.892
794,405,Diamond,811.7,0.457,1037.675
795,271,Graphite,477.6,0.164,1801.917
796,173,Graphite,458.2,0.597,2339.512
797,346,Stone,4.8,1.973,805.76
798,249,Quartz,1040.2,0.384,2088.376
799,184,Plastic,1014.5,0.121,1067.893
800,370,Carbon,1355.5,0.574,1027.935
801,169,Wood,186.6,0.49,400.631
802,6,Amethyst,779.7,1.877,1140.884
803,285,Metal,388.9,3.124,1800.077
804,320,Fabric,366.6,2.303,367.214
805,492,Plastic,120.9,2.171,1051.438
806,183,Brass,372.9,3.443,1616.888
807,313,Chrome,306.5,0.403,261.413
808,118,Graphite,1320.5,2.598,1030.494
809,376,Glass,350.4,1.285,1587.664
810,483,Bronze,1247.5,1.67,1478.01
811,401,Paper,111.4,2.872,2216.072
812,168,Stone,1352.0,1.783,2023.63
813,12,Glass,289.5,0.308,1183.298
814,484,Carbon,525.6,2.351,1076.573
815,114,Sapphire,812.6,0.509,2145.214
816,65,Diamond,1371.5,2.296,715.045
817,233,Steel,1318.5,0.715,1254.75
818,409,Concrete,450.5,0.872,1054.19
819,450,Glass,777.9,2.813,1673.849
820,108,Stone,654.3,3.19,1657.033
821,176,Gold,656.2,1.172,1130.469
822,253,Iron,1255.3,0.212,431.819
823,399,Fabric,798.7,2.175,1475.239
824,282,Aluminum,931.6,3.107,822.117
825,350,Nickel,922.0,2.953,251.099
826,331,Stone,781.9,2.757,365.33
827,435,Sapphire,1153.8,3.027,1591.433
828,94,Pearl,874.6,0.474,2453.49
829,263,Brass,144.0,0.244,2271.364
830,180,Graphite,509.8,3.424,1035.939
831,284,Leather,1226.2,2.765,1976.302
832,345,Plastic,1097.6,3.029,1561.456
833,404,Platinum,1302.4,0.592,418.163
834,218,Nickel,1211.3,2.088,1824.186
835,441,Metal,1260.2,0.947,1068.535
836,4,Plastic,260.0,3.366,877.17
837,24,Stone,100.9,2.938,1043.3
838,307,Fiber,1404.0,3.143,2185.587
839,440,Sapphire,368.8,3.239,1718.24
840,7,Fiber,1052.4,1.46,398.712
841,158,Brass,267.6,1.144,301.884
842,394,Aluminum,1274.5,0.729,771.634
843,251,Wood,1287.4,2.791,1060.173
844,223,Paper,197.9,0.906,607.55
845,379,Rubber,426.3,2.01,1107.131
846,239,Aluminum,123.8,0.642,2409.321
847,189,Stone,1009.1,0.786,1928.239
848,108,Rubber,1177.6,2.477,1841.311
849,38,Fiber,689.4,1.443,437.671
850,355,Graphite,199.1,0.742,1569.02
851,430,Ceramic,288.9,3.077,707.478
852,3,Bronze,730.4,1.05,1452.746
853,35,Amethyst,779.1,0.391,113.688
854,116,Metal,376.6,0.646,557.817
855,450,Pearl,1195.1,0.434,978.76
856,485,Gold,926.7,1.973,6.599
857,399,Bronze,752.7,0.801,671.855
858,322,Graphite,479.1,1.064,78.218
859,229,Aluminum,199.2,3.108,2057.169
860,189,Opal,75.4,3.327,389.734
861,302,Sapphire,162.8,2.139,209.234
862,345,Platinum,968.7,3.307,510.141
863,71,Leather,539.4,2.268,2095.038
864,83,Nickel,714.3,0.136,2472.585
865,169,Emerald,395.6,1.922,1070.739
866,330,Metal,806.2,0.127,537.471
867,446,Quartz,137.7,2.232,1194.879
868,460,Amethyst,780.9,0.9,2443.518
869,466,Ceramic,836.4,2.561,1556.608
870,429,Graphite,1139.7,1.007,211.958
871,47,Amethyst,53.0,0.712,1228.258
872,174,Emerald,72.6,1.169,1288.379
873,343,Chrome,790.9,0.015,1287.92
874,101,Plastic,105.7,2.912,314.647
875,351,Ruby,553.1,1.924,2124.316
876,391,Ruby,700.3,2.664,1900.955
877,342,Fabric,232.3,3.335,952.564
878,255,Iron,1141.8,1.084,1920.082
879,465,Rubber,206.0,1.499,830.634
880,319,Rubber,966.6,2.289,424.759
881,50,Sapphire,19.8,0.103,70.175
882,35,Carbon,332.5,0.269,868.631
883,455,Emerald,737.7,1.039,529.605
884,100,Fabric,331.7,0.179,2465.923
885,262,Fabric,544.9,3.04,2087.911
886,309,Stone,200.1,0.156,1643.208
887,95,Opal,1147.5,0.322,1028.432
888,265,Nickel,1348.7,2.62,1925.257
889,68,Platinum,227.1,1.375,2334.791
890,427,Copper,952.7,2.601,1602.785
891,5,Steel,697.8,3.173,856.392
892,123,Opal,1113.7,3.213,1323.714
893,300,Glass,1125.5,1.38,2338.197
894,194,Pearl,1367.7,0.149,822.16
895,128,Topaz,645.2,1.831,2012.591
896,291,Leather,1326.9,2.53,2375.846
897,30,Amethyst,1281.8,0.71,2059.946
898,262,Steel,1040.6,0.294,558.791
899,493,Opal,487.0,1.353,2342.988
900,34,Opal,781.0,2.64,776.41
901,33,Wood,1229.7,0.648,988.216
902,469,Brass,191.5,2.207,176.067
903,353,Wood,175.3,0.409,1091.822
904,210,Wood,189.0,1.298,1465.385
905,83,Paper,1007.0,1.467,916.407
906,138,Pearl,258.2,2.316,869.596
907,449,Stone,1348.9,2.8,288.086
908,329,Topaz,816.2,1.104,597.213
909,352,Titanium,63.5,2.188,2182.773
910,221,Silver,1039.6,3.424,989.151
911,294,Bronze,829.2,2.735,6.779
912,418,Emerald,64.8,0.158,1149.543
913,354,Copper,465.8,1.436,1729.955
914,378,Nickel,486.3,3.435,1024.925
915,98,Gold,54.6,1.325,1522.014
916,271,Fabric,410.4,1.33,2195.878
917,27,Rubber,1028.9,3.024,1582.483
918,83,Steel,932.8,1.085,1320.155
919,145,Amethyst,1090.0,1.291,2326.462
920,338,Opal,557.5,0.66,667.41
921,280,Leather,102.6,1.242,2025.982
922,406,Bronze,110.1,1.063,1665.314
923,23,Fabric,383.6,1.221,582.326
924,198,Stone,1422.2,1.518,708.676
925,76,Pearl,1373.5,1.343,691.56
926,416,Clay,544.4,0.663,1905.32
927,500,Steel,936.4,2.694,870.704
928,355,Leather,1364.8,3.425,307.374
929,258,Rubber,1128.1,2.302,139.878
930,411,Diamond,647.2,2.26,239.255
931,149,Chrome,727.8,2.026,2436.149
932,428,Metal,376.8,2.097,784.975
933,410,Sapphire,393.2,3.4,2339.447
934,57,Ceramic,205.1,1.572,264.595
935,398,Pearl,837.5,1.375,46.004
936,330,Fiber,810.4,0.751,2168.98
937,460,Concrete,422.2,3.415,429.455
938,212,Concrete,492.3,0.835,2417.564
939,53,Pearl,840.4,0.102,507.152
940,277,Titanium,1401.8,1.408,504.604
941,46,Titanium,345.5,2.874,541.959
942,427,Leather,1237.1,1.918,2428.281
943,15,Pearl,1288.3,2.534,102.708
944,380,Rubber,1363.3,0.083,2343.504
945,438,Leather,1268.7,2.385,2271.688
946,69,Plastic,688.3,0.758,821.258
947,137,Ruby,101.9,2.701,747.1
948,370,Emerald,772.9,2.144,416.895
949,207,Steel,80.7,1.256,268.144
950,103,Ruby,758.1,3.033,599.074
951,132,Aluminum,948.1,2.983,36.007
952,269,Opal,592.6,0.307,1357.001
953,425,Stone,762.4,2.277,1266.424
954,91,Plastic,505.9,3.387,472.736
955,451,Clay,1176.0,0.289,130.794
956,425,Ceramic,1068.4,1.97,443.77
957,31,Platinum,1081.9,0.424,979.142
958,174,Sapphire,306.5,3.387,1529.931
959,345,Ruby,185.4,0.635,1244.605
960,67,Bronze,1078.8,1.36,911.723
961,240,Graphite,1329.7,0.992,173.38
962,320,Ceramic,420.1,1.152,1703.061
963,403,Copper,509.8,3.194,803.486
964,240,Ruby,860.2,1.498,30.564
965,43,Amethyst,1074.9,0.489,1840.809
966,37,Ceramic,1320.4,0.48,334.66
967,109,Aluminum,638.0,2.681,1779.743
968,382,Titanium,1406.4,2.553,2238.114
969,44,Graphite,999.1,2.474,260.271
970,423,Ceramic,133.4,2.394,842.891
971,33,Titanium,41.8,0.039,1620.523
972,31,Amethyst,1160.1,0.801,339.182
973,255,Iron,618.7,3.129,682.108
974,227,Emerald,1009.8,0.996,2289.291
975,432,Paper,459.0,1.65,1571.439
976,30,Glass,1177.6,0.282,1969.757
977,188,Pearl,195.1,1.496,1171.349
978,32,Leather,1018.2,2.474,2356.739
979,392,Pearl,1132.9,2.841,1445.683
980,280,Silver,174.0,2.694,280.21
981,346,Ruby,162.0,3.407,1167.213
982,493,Fabric,1234.3,3.031,422.8
983,454,Amethyst,1074.8,2.064,1135.331
984,308,Platinum,708.4,2.519,1446.319
985,351,Wood,106.9,2.215,1226.71
986,22,Paper,1381.1,3.031,88.346
987,345,Ceramic,961.9,1.357,9.648
988,176,Brass,349.5,1.653,336.093
989,117,Stone,169.8,0.782,959.138
990,388,Titanium,971.5,1.662,1922.614
991,381,Copper,379.0,3.191,2495.17
992,123,Graphite,823.2,1.122,1111.361
993,74,Carbon,591.9,0.503,2395.985
994,335,Topaz,202.7,1.435,1681.707
995,100,Brass,1111.5,1.279,364.13
996,248,Steel,144.2,3.137,652.266
997,438,Concrete,749.3,2.753,2399.095
998,384,Ruby,1086.9,0.534,2357.568
999,390,Metal,961.8,0.235,1118.639
1000,203,Ruby,1383.3,3.446,2185.794
1001,280,Opal,795.6,2.503,2239.692
1002,186,Concrete,236.5,3.245,1087.815
1003,45,Aluminum,816.4,0.278,70.7
1004,160,Leather,1011.7,3.089,1273.608
1005,9,Plastic,746.4,1.252,1033.0
1006,307,Titanium,341.8,1.438,371.051
1007,256,Steel,154.8,0.546,575.451
1008,164,Leather,950.4,0.414,1740.676
1009,290,Concrete,191.0,1.508,1870.418
1010,385,Carbon,1165.4,0.712,9.68
1011,64,Clay,455.9,1.961,2457.668
1012,457,Fabric,1026.7,1.501,899.716
1013,130,Emerald,489.6,3.203,412.589
1014,391,Pearl,1264.6,1.12,1202.063
1015,116,Ceramic,38.2,3.376,1781.412
1016,498,Paper,184.7,1.296,2377.784
1017,310,Zinc,990.3,0.581,1280.852
1018,151,Quartz,434.3,2.115,342.724
1019,84,Leather,755.5,1.149,1159.15
1020,243,Fabric,747.5,0.928,713.502
1021,300,Fabric,276.0,1.551,1507.634
1022,24,Bronze,794.6,1.145,163.887
1023,442,Bronze,785.8,3.194,143.486
1024,437,Clay,256.3,3.321,1758.565
1025,493,Diamond,71.1,2.286,1692.521
1026,68,Stone,19.5,2.228,175.851
1027,325,Concrete,1370.7,3.137,2386.374
1028,185,Clay,1110.9,3.321,1618.235
1029,286,Glass,490.6,1.928,1452.117
1030,187,Concrete,845.2,2.75,2214.992
1031,448,Platinum,151.4,1.575,424.015
1032,101,Metal,921.9,1.509,1895.549
1033,42,Titanium,526.5,0.242,256.292
1034,475,Fiber,205.7,1.185,1694.674
1035,257,Diamond,1327.1,2.772,66.363
1036,450,Paper,1142.3,0.659,2241.212
1037,82,Paper,652.2,2.853,681.708
1038,435,Gold,1005.0,2.279,1738.108
1039,139,Chrome,155.2,2.752,326.663
1040,80,Diamond,735.6,1.314,36.433
1041,443,Platinum,690.8,0.388,558.608
1042,312,Diamond,925.4,0.018,813.605
1043,323,Opal,1235.3,0.149,458.162
1044,499,Plastic,457.2,1.373,439.813
1045,346,Iron,51.9,1.978,946.852
1046,385,Sapphire,1232.5,2.662,811.455
1047,324,Chrome,1165.8,1.712,2319.993
1048,394,Fiber,150.5,0.236,879.989
1049,170,Nickel,1066.5,0.568,846.41
1050,125,Pearl,747.1,0.778,2246.9
1051,442,Glass,112.4,0.945,1880.848
1052,252,Graphite,1240.6,2.252,272.592
1053,70,Carbon,37.8,2.989,1760.705
1054,490,Aluminum,707.3,1.706,2164.38
1055,378,Plastic,1308.9,0.352,1739.469
1056,391,Amethyst,297.9,0.985,432.478
1057,58,Aluminum,541.8,0.331,773.568
1058,353,Topaz,187.1,1.865,2341.706
1059,410,Sapphire,1191.8,2.423,2291.395
1060,193,Diamond,296.2,2.705,261.429
1061,41,Opal,760.3,2.168,31.899
1062,341,Emerald,366.3,2.97,389.319
1063,70,Plastic,485.3,0.619,1388.999
1064,121,Brass,334.3,1.228,2340.398
1065,199,Clay,1064.3,1.64,1139.036
1066,76,Rubber,279.4,2.378,1.697
1067,203,Nickel,960.9,0.65,337.716
1068,267,Sapphire,999.1,2.663,1266.881
1069,321,Rubber,1366.9,0.419,937.544
1070,470,Fabric,609.6,2.216,2249.855
1071,477,Glass,1361.1,2.248,765.939
1072,428,Ruby,310.5,2.215,451.515
1073,67,Sapphire,71.4,1.941,1863.907
1074,51,Titanium,544.9,0.898,12.647
1075,203,Bronze,573.0,1.12,1398.996
1076,489,Diamond,1085.4,2.305,1898.593
1077,224,Amethyst,33.7,0.737,1015.569
1078,126,Gold,426.3,1.044,1715.577
1079,97,Emerald,877.7,1.932,2414.733
1080,222,Concrete,165.3,1.5,101.85
1081,151,Clay,817.6,2.425,471.633
1082,413,Stone,529.9,0.53,1862.154
1083,242,Brass,1008.1,0.38,1350.754
1084,160,Rubber,95.6,0.199,1558.589
1085,322,Chrome,1280.7,1.958,2482.873
1086,357,Emerald,965.2,2.451,1847.712
1087,92,Leather,1301.2,3.047,1542.744
1088,214,Emerald,121.3,2.209,1901.329
1089,17,Titanium,1164.8,0.758,1685.488
1090,290,Amethyst,343.4,2.436,247.051
1091,127,Concrete,1.7,3.026,1377.528
1092,288,Sapphire,4.8,1.662,1121.321
1093,273,Clay,273.8,2.211,709.074
1094,28,Paper,466.4,1.457,202.363
1095,486,Metal,23.5,0.735,2117.414
1096,343,Glass,1190.9,1.922,1129.953
1097,159,Clay,566.1,0.397,231.9
1098,192,Copper,1414.1,0.955,1552.115
1099,256,Iron,1329.1,0.852,231.31
1100,206,Platinum,831.4,0.32,1758.875
1101,399,Titanium,515.8,1.699,809.258
1102,185,Pearl,34.6,0.025,1138.355
1103,108,Zinc,171.3,2.464,2027.501
1104,197,Carbon,73.5,1.007,938.865
1105,445,Chrome,1394.9,3.247,1775.196
1106,323,Sapphire,310.5,1.561,1035.061
1107,73,Plastic,618.7,0.366,2391.381
1108,283,Bronze,178.3,1.717,468.888
1109,206,Ruby,580.8,3.381,2098.074
1110,371,Platinum,1237.9,1.042,524.099
1111,496,Paper,827.5,3.057,1330.634
1112,82,Quartz,934.1,3.056,363.798
1113,174,Stainless,1114.5,1.182,1571.708
1114,364,Ceramic,382.6,3.046,1888.762
1115,100,Sapphire,240.9,0.758,2313.738
1116,101,Clay,651.9,2.589,515.582
1117,230,Copper,497.7,2.255,1381.998
1118,499,Gold,960.7,3.011,2349.356
1119,99,Gold,469.5,3.109,2314.7
1120,414,Brass,200.4,0.569,1782.935
1121,470,Graphite,658.6,1.413,795.532
1122,104,Fabric,876.9,2.659,2429.482
1123,44,Iron,1283.2,0.891,1987.389
1124,89,Clay,633.3,1.271,93.892
1125,5,Amethyst,554.7,2.821,68.607
1126,385,Sapphire,592.8,1.521,1132.46
1127,482,Ruby,810.0,1.793,373.698
1128,466,Glass,500.2,2.101,2434.576
1129,415,Rubber,239.6,0.843,2455.295
1130,415,Diamond,689.4,2.69,2143.518
1131,57,Fiber,699.6,1.288,2297.587
1132,228,Ceramic,355.0,0.385,1134.028
1133,348,Platinum,553.3,0.695,2248.612
1134,330,Gold,959.3,3.484,1418.369
1135,329,Platinum,883.3,2.186,1533.462
1136,169,Rubber,528.2,1.623,1131.481
1137,30,Sapphire,1005.7,1.028,628.412
1138,226,Metal,1112.4,3.436,1312.412
1139,498,Platinum,836.4,3.314,692.504
1140,439,Metal,999.6,0.06,1296.315
1141,154,Platinum,469.1,3.49,2131.023
1142,67,Opal,741.4,3.019,515.976
1143,215,Opal,171.6,0.256,1428.376
1144,290,Ceramic,641.9,2.043,303.274
1145,249,Titanium,1307.1,3.4,1853.584
1146,62,Titanium,810.9,1.404,2094.221
1147,446,Fiber,1333.1,1.118,2424.379
1148,299,Gold,17.8,1.117,145.213
1149,489,Fabric,21.8,1.647,1980.431
1150,417,Diamond,179.4,3.248,1478.727
1151,144,Amethyst,1215.2,0.147,1950.508
1152,44,Concrete,107.0,1.111,2206.011
1153,375,Graphite,995.1,1.756,1788.004
1154,217,Glass,1081.3,2.909,1987.323
1155,80,Copper,207.1,2.128,1686.593
1156,441,Chrome,1265.3,1.908,1045.186
1157,134,Chrome,648.5,3.018,2341.295
1158,450,Graphite,1027.2,2.356,591.27
1159,41,Diamond,199.6,1.52,2258.941
1160,366,Steel,1331.1,1.777,1844.07
1161,173,Glass,16.1,1.002,426.811
1162,231,Paper,1230.9,0.382,598.156
1163,174,Sapphire,1301.7,3.256,1161.407
1164,427,Plastic,23.6,0.577,176.292
1165,52,Topaz,1105.9,2.901,581.767
1166,238,Topaz,928.6,1.182,2061.212
1167,238,Graphite,1048.3,1.824,317.811
1168,452,Pearl,625.5,3.317,385.051
1169,318,Metal,1082.0,0.887,1651.741
1170,272,Ruby,992.2,0.689,637.07
1171,247,Plastic,423.6,1.579,2262.069
1172,141,Nickel,106.2,1.445,1537.201
1173,136,Concrete,1240.7,0.053,1119.264
1174,124,Zinc,679.6,2.626,515.431
1175,301,Amethyst,654.8,0.348,1748.895
1176,159,Aluminum,901.2,1.087,2085.046
1177,181,Brass,311.6,0.71,2452.288
1178,257,Pearl,762.6,1.514,1974.546
1179,371,Amethyst,464.6,0.257,1249.942
1180,209,Glass,401.4,1.729,1855.815
1181,402,Platinum,370.3,2.454,1759.064
1182,397,Paper,257.5,3.44,2023.561
1183,389,Fabric,1314.2,1.527,797.437
1184,369,Platinum,1224.5,2.691,787.83
1185,305,Iron,895.8,0.304,738.407
1186,376,Iron,805.9,3.312,2300.777
1187,497,Metal,862.9,2.771,629.56
1188,475,Steel,1339.2,2.994,1346.733
1189,312,Stone,533.3,0.339,2419.385
1190,110,Graphite,314.8,3.041,896.646
1191,302,Bronze,251.4,0.901,2399.155
1192,355,Ceramic,558.7,3.003,129.308
1193,100,Gold,1394.1,3.409,1194.837
1194,137,Stone,769.0,2.699,63.69
1195,296,Pearl,1034.5,0.898,1665.563
1196,400,Stone,109.0,2.308,1639.857
1197,255,Bronze,228.5,1.147,122.125
1198,276,Fabric,1130.7,0.36,31.514
1199,61,Paper,300.7,2.819,1516.631
1200,155,Iron,654.4,1.333,1894.456
1201,399,Emerald,1236.9,2.063,120.763
1202,427,Quartz,761.4,0.393,677.275
1203,96,Clay,263.1,2.076,471.198
1204,421,Ruby,655.6,1.089,1856.286
1205,217,Fiber,1328.4,2.558,1627.943
1206,5,Ruby,1229.7,1.216,1418.941
1207,357,Emerald,342.4,0.679,216.843
1208,293,Aluminum,1090.7,2.869,364.306
1209,342,Steel,756.6,1.725,1384.77
1210,286,Chrome,905.5,2.752,848.564
1211,94,Pearl,27.2,1.536,911.286
1212,179,Paper,1295.9,2.881,921.232
1213,472,Steel,379.2,0.322,429.419
1214,436,Paper,11.1,0.32,1085.252
1215,446,Leather,1131.3,2.545,160.389
1216,462,Plastic,1156.4,2.74,1016.871
1217,280,Silver,122.0,1.45,201.97
1218,492,Iron,1375.2,3.333,1089.537
1219,480,Pearl,217.0,2.952,1624.987
1220,141,Carbon,647.0,2.506,717.462
1221,65,Aluminum,1368.1,0.13,1464.558
1222,14,Topaz,1160.5,2.962,1666.187
1223,397,Aluminum,412.3,0.698,1027.774
1224,158,Topaz,1119.8,3.256,223.241
1225,418,Amethyst,593.8,1.758,200.495
1226,206,Carbon,332.6,1.167,1859.585
1227,389,Bronze,549.5,2.724,786.774
1228,402,Platinum,145.5,1.21,1410.936
1229,377,Platinum,1015.9,3.131,1355.54
1230,283,Silver,862.2,0.959,2390.515
1231,295,Concrete,1059.3,2.311,2005.654
1232,480,Silver,221.1,0.54,901.655
1233,206,Fiber,1270.4,1.121,2344.062
1234,102,Quartz,949.4,1.978,2227.859
1235,292,Rubber,1003.7,0.478,524.611
1236,222,Carbon,1106.2,0.714,571.322
1237,313,Fiber,796.4,1.242,1581.977
1238,297,Emerald,13.5,2.366,46.846
1239,378,Glass,395.9,1.467,1108.229
1240,433,Clay,189.2,2.098,1165.93
1241,327,Ceramic,333.8,0.815,1555.367
1242,238,Stainless,1266.3,2.093,1621.557
1243,77,Sapphire,585.6,2.442,2225.791
1244,243,Aluminum,1104.7,0.163,1211.954
1245,450,Fiber,1337.2,1.078,319.339
1246,229,Opal,337.5,0.077,921.095
1247,350,Ruby,641.0,0.677,1473.765
1248,196,Wood,1088.5,1.772,2425.795
1249,320,Brass,313.7,0.598,1345.548
1250,262,Stone,751.4,0.136,116.706
1251,361,Emerald,597.6,2.328,1349.474
1252,190,Zinc,340.4,0.259,753.103
1253,182,Chrome,123.4,2.854,1470.872
1254,343,Concrete,1351.8,2.112,1371.93
1255,109,Stainless,1034.1,1.003,487.106
1256,81,Paper,117.3,3.095,1432.583
1257,213,Quartz,1055.1,2.444,343.298
1258,338,Iron,75.5,1.037,1102.948
1259,192,Bronze,642.0,2.662,2010.234
1260,490,Diamond,1269.8,2.051,1491.896
1261,123,Carbon,434.4,1.154,1290.976
1262,243,Leather,525.1,1.605,1615.442
1263,266,Concrete,185.6,1.604,815.31
1264,87,Copper,86.3,1.518,1757.376
1265,424,Leather,49.0,0.102,971.809
1266,355,Nickel,2.8,2.239,1897.166
1267,415,Concrete,317.5,0.554,153.966
1268,330,Clay,1193.0,1.284,673.132
1269,213,Gold,1170.6,0.032,1217.143
